Customer_ID,Policy_Type,Customer_Segment,Customer_Age,Annual_Income,Claim_History_Count,Previous_Claim_Amount,Policy_Tenure_Years,Risk_Score,Insured_Value,Annual_Insurance_Premium
1001510,Life,Mass,63.6,799646.38,1,98042.85,11.31,44.21,1100167.91,63026.65
1001511,Life,Mass,30.9,1112713.88,0,0.0,9.05,18.17,1092260.07,7016.04
1001512,Health,Mass,42.5,1324589.35,1,44337.19,8.16,47.12,1255345.85,34688.25
1001513,Travel,Corporate,50.5,1027492.84,1,104120.43,4.51,52.4,541569.7,71438.1
1001514,Auto,Premium,20.8,624070.51,1,49527.56,7.37,32.65,455537.39,36568.17
1001515,Auto,Premium,48.2,1102520.06,2,105896.93,20.0,52.75,695674.72,69216.22
1001516,Auto,Corporate,28.3,963672.87,1,247767.1,11.87,40.08,641719.83,149015.44
1001517,Health,Mass,52.7,1506019.95,0,0.0,3.86,41.52,1156892.75,9722.45
1001518,Life,Mass,29.5,1379822.23,0,0.0,5.94,31.87,1715691.7,
1001519,Auto,Mass,51.0,915212.97,1,66882.3,6.91,55.95,721896.12,45642.94
1001520,Travel,Mass,56.4,549443.31,1,85181.21,5.27,49.14,320195.51,54888.53
1001521,Auto,Mass,53.2,628459.87,0,0.0,18.7,34.75,409590.19,6539.06
1001522,Travel,Mass,45.3,665148.69,0,0.0,5.66,45.58,335420.37,7972.06
1001523,Home,Mass,39.0,756723.77,2,232410.84,6.91,41.93,828715.01,136874.71
1001524,Auto,Mass,34.5,1042964.58,0,0.0,10.85,45.78,635601.73,6606.96
1001525,Home,Mass,61.1,1333737.83,1,59609.06,5.38,56.08,1815173.04,43323.7
1001526,Auto,Mass,32.9,875048.65,1,135765.61,2.33,52.67,806524.74,83368.51
1001527,Auto,Corporate,28.5,908017.27,1,71512.13,3.4,40.87,669681.13,53148.19
1001528,Home,Affluent,50.6,973807.1,1,386837.71,3.38,43.37,919138.07,222759.77
1001529,Life,Corporate,31.7,677660.78,1,195927.12,5.49,,920628.19,123197.85
1001530,Health,Mass,29.6,541005.27,0,0.0,6.47,35.13,389517.28,6496.86
1001531,Home,Mass,23.2,342716.62,1,51135.95,1.8,36.24,347555.51,35494.8
1001532,Health,Premium,35.7,614041.56,1,79853.29,13.79,39.68,565870.09,54545.15
1001533,Health,Mass,40.9,1167505.57,1,72975.34,5.46,42.14,669161.02,49547.47
1001534,Auto,Mass,45.2,611425.72,2,545771.69,7.39,43.95,518346.5,307545.09
1001535,Home,Mass,54.4,789658.75,2,74590.37,4.42,58.91,906098.85,48822.52
1001536,Auto,Mass,48.8,1163202.17,1,93103.0,7.14,46.08,967279.78,57770.06
1001537,Auto,Mass,39.5,1198437.6,1,91202.35,4.95,42.24,903197.61,58352.4
1001538,Health,Mass,39.4,497030.65,0,0.0,4.59,30.1,390813.55,5497.83
1001539,Auto,Affluent,48.6,1557406.8,1,91215.61,1.69,38.28,1031010.55,58612.28
1001540,Health,Mass,58.5,1673106.43,3,240277.91,7.67,75.13,1451519.4,144553.0
1001541,Health,Mass,43.6,483464.24,2,273894.45,3.29,47.41,300390.3,157606.93
1001542,Auto,Premium,35.9,572083.23,0,0.0,2.57,41.37,507427.64,10249.62
1001543,Health,Mass,29.1,1732801.32,1,110711.75,3.73,43.24,1243291.42,68488.9
1001544,Auto,Mass,23.2,830165.71,1,14391.65,3.23,21.38,618506.12,12493.24
1001545,Travel,Premium,50.7,265474.0,2,183316.88,0.93,65.89,117207.96,113266.94
1001546,Home,Mass,49.5,416784.76,2,59878.33,12.18,57.88,457282.14,41430.03
1001547,Life,Mass,49.5,784652.91,1,142061.6,9.76,41.22,934714.94,87367.43
1001548,Health,Affluent,40.3,474718.17,1,216152.9,4.88,44.37,362022.87,128900.24
1001549,Auto,Mass,60.3,716954.01,1,58925.44,8.74,40.92,503782.94,39372.0
1001550,Health,Affluent,35.7,916179.84,0,0.0,9.07,49.84,666273.57,9316.43
1001551,Travel,Premium,54.4,2011497.59,2,109011.07,4.2,47.82,912161.4,71626.72
1001552,Health,Mass,41.5,767121.43,0,0.0,12.35,34.67,334011.68,5763.54
1001553,Life,Affluent,34.1,1623423.96,0,0.0,2.71,31.59,2026443.77,8480.04
1001554,Life,Affluent,49.7,1974781.13,2,484500.55,2.43,53.7,3969448.39,276660.79
1001555,Auto,Mass,47.3,1980817.83,2,231447.67,11.29,62.2,1606970.03,135737.62
1001556,Auto,Affluent,46.6,1052590.75,0,0.0,6.83,51.99,955424.32,11696.48
1001557,Health,Mass,43.1,305694.35,3,264284.42,3.2,55.38,181799.26,154130.41
1001558,Home,Affluent,41.5,1159620.92,2,276584.59,5.68,53.98,1156106.16,160102.34
1001559,Life,Mass,73.0,1602010.53,3,83031.93,5.33,65.34,2350845.87,58107.08
1001560,Life,Mass,57.4,860753.23,1,80144.83,4.93,41.46,1487412.25,51512.06
1001561,Home,Mass,51.4,2349401.5,0,0.0,3.18,57.47,2477790.35,12121.06
1001562,Auto,Premium,43.5,1444189.04,1,210340.2,3.15,54.8,970164.82,128207.88
1001563,Life,Mass,55.1,1230216.1,1,69015.44,10.07,49.14,1943161.73,48652.85
1001564,Auto,Mass,48.7,1635827.64,1,41944.34,4.62,57.49,806980.2,32533.77
1001565,Life,Mass,42.3,1081114.99,2,172192.47,10.55,60.0,1798867.99,105550.3
1001566,Home,Affluent,38.1,228457.22,0,0.0,1.46,38.14,165787.33,8165.22
1001567,Health,Affluent,40.9,683938.73,0,0.0,9.18,40.49,483483.16,8619.63
1001568,Auto,Affluent,18.0,1738602.97,0,0.0,2.56,43.74,1193565.65,11349.0
1001569,Health,Premium,44.7,577217.72,0,0.0,16.12,32.42,466149.46,10451.1
1001570,Home,Premium,35.6,795909.02,1,109121.94,8.13,55.26,889959.95,72535.01
1001571,Health,Mass,62.7,506606.61,2,352719.62,2.77,54.42,502243.69,203362.33
1001572,Auto,Affluent,42.3,,0,0.0,9.16,49.17,1401267.53,11087.12
1001573,Health,Premium,26.5,2269274.86,0,0.0,2.17,35.0,1954228.57,14882.06
1001574,Life,Corporate,41.4,553502.83,2,186911.13,5.02,53.66,870331.87,117539.15
1001575,Auto,Premium,28.4,975947.37,0,0.0,1.02,35.21,749411.59,11027.7
1001576,Auto,Mass,48.2,619011.0,3,136846.84,1.65,55.57,555267.51,83837.97
1001577,Auto,Mass,45.8,1262203.54,0,0.0,3.83,37.38,1101896.73,7954.25
1001578,Health,Affluent,54.5,1191204.73,2,135071.3,10.3,63.83,911667.75,86972.07
1001579,Health,Affluent,31.7,1406462.31,2,52006.24,1.66,32.98,896486.55,36603.24
1001580,Health,Affluent,42.4,1080252.31,1,61756.93,10.2,36.36,624892.57,42122.63
1001581,Auto,Affluent,24.3,4522716.9,0,0.0,1.31,29.46,4358447.37,16247.22
1001582,Home,Premium,51.1,511341.0,1,91233.65,10.18,39.4,732691.6,61628.29
1001583,Health,Mass,48.7,351272.73,2,119387.34,4.11,63.49,252007.12,76032.78
1001584,Home,Premium,48.4,725017.04,2,322230.71,3.03,61.66,429028.07,191255.11
1001585,Travel,Mass,42.0,379935.39,1,221682.4,13.06,49.09,199997.63,128860.53
1001586,Auto,Mass,47.4,396050.02,1,131452.4,20.0,41.66,337703.11,79776.95
1001587,Health,Mass,62.9,518879.51,2,68939.52,5.06,65.37,461927.66,48362.05
1001588,Home,Premium,38.3,541959.28,0,0.0,7.5,26.51,549353.39,7251.79
1001589,Home,Mass,43.8,532378.56,2,442436.43,3.99,66.83,477215.27,253793.67
1001590,Health,Mass,27.9,1196810.27,1,123110.24,11.61,37.04,1008799.93,74768.03
1001591,Health,Corporate,30.7,681291.85,0,0.0,7.82,34.12,378107.64,12202.59
1001592,Travel,Mass,43.3,815386.1,0,0.0,8.29,35.71,526274.64,6071.85
1001593,Auto,Affluent,56.4,1471772.58,0,0.0,5.44,34.09,1635153.74,10863.63
1001594,Auto,Affluent,38.7,590469.14,0,0.0,7.1,51.18,235325.54,9465.98
1001595,Health,Affluent,38.9,778130.71,2,500359.97,5.44,56.29,434470.26,285211.12
1001596,Health,Affluent,36.7,1100547.16,3,122264.17,5.21,65.28,739761.78,79162.21
1001597,Auto,Mass,35.0,309368.3,0,0.0,10.08,28.34,129999.25,4866.57
1001598,Auto,Affluent,45.8,242426.05,1,103049.11,7.98,47.05,323426.13,65579.07
1001599,Auto,Mass,22.5,1088721.44,0,0.0,3.89,37.81,1108019.36,6787.73
1001600,Life,Affluent,58.7,1179684.86,0,0.0,10.1,44.0,2104813.72,11704.45
1001601,Auto,Mass,33.3,2800955.36,0,0.0,7.53,28.41,3225496.21,8337.93
1001602,Home,Affluent,51.4,981760.06,0,0.0,7.4,48.03,1103490.42,10297.26
1001603,Auto,Mass,25.5,1412690.9,0,0.0,5.27,35.66,915977.28,9366.97
1001604,Home,Mass,50.7,808260.82,1,119037.75,2.32,40.17,914757.26,73646.66
1001605,Auto,Mass,50.7,1059836.29,2,349491.97,9.58,40.38,783741.02,197891.89
1001606,Health,Mass,47.0,2251576.75,0,0.0,12.43,43.79,1533417.3,10278.98
1001607,Auto,Premium,29.1,279834.6,0,0.0,3.23,52.75,255309.38,11877.91
1001608,Life,Mass,45.2,1129899.2,0,0.0,4.2,32.05,1471246.5,5883.66
1001609,Auto,Corporate,26.6,2913083.63,0,0.0,3.22,36.25,2479975.14,12931.23
1001610,Health,Corporate,38.7,1051017.04,1,215290.62,1.83,51.99,499346.76,132842.33
1001611,Life,Affluent,55.4,2231010.48,1,163729.46,14.96,39.0,2986623.21,103439.63
1001612,Health,Mass,52.4,636718.78,0,0.0,4.13,37.36,501691.39,7360.06
1001613,Health,Mass,42.2,884275.48,2,293750.75,9.98,45.46,387555.03,169513.44
1001614,Home,Premium,29.3,,1,119678.27,11.23,49.04,1179119.82,76974.92
1001615,Home,Mass,50.4,265793.49,0,0.0,2.66,49.57,139575.78,7429.88
1001616,Health,Mass,42.3,473379.29,1,161785.12,13.88,46.11,380878.11,97748.16
1001617,Travel,Affluent,18.0,492312.4,2,131371.5,4.47,40.27,295947.87,80361.82
1001618,Health,Premium,52.2,1414499.6,0,0.0,9.27,37.58,896103.91,11005.26
1001619,Health,Premium,41.7,1454007.73,1,135602.82,11.34,40.46,1200692.46,
1001620,Health,Mass,57.6,1075579.44,0,0.0,4.06,35.04,1256794.34,9099.02
1001621,Home,Affluent,27.8,1416085.08,0,0.0,2.6,34.59,1521417.73,10171.11
1001622,Auto,Mass,18.0,822306.0,1,160922.83,3.46,43.68,433095.52,96459.15
1001623,Health,Mass,45.6,1743164.09,1,269660.01,9.9,49.17,1428242.89,154038.3
1001624,Travel,Premium,45.8,904360.81,2,159863.31,15.96,52.22,531484.9,98295.12
1001625,Auto,Mass,20.0,929103.36,0,0.0,5.01,34.0,836352.82,7716.61
1001626,Health,Mass,29.3,777682.87,0,0.0,4.26,35.07,699587.09,7879.59
1001627,Auto,Mass,77.8,1311389.48,1,71210.34,20.0,43.74,707460.01,45934.43
1001628,Health,Premium,38.0,713894.66,2,119503.06,8.61,51.69,571517.21,76431.87
1001629,Auto,Premium,51.5,1539837.27,2,224304.22,2.13,49.45,1152091.9,135993.3
1001630,Home,Affluent,33.5,482853.23,0,0.0,3.07,27.15,575720.28,5874.61
1001631,Life,Affluent,18.0,491760.02,1,76547.52,1.61,42.25,919446.44,51785.63
1001632,Home,Mass,39.8,1313537.92,1,111811.48,6.83,40.17,1122200.38,72070.54
1001633,Health,Mass,38.5,857220.73,1,91293.98,5.41,45.77,705385.02,59832.24
1001634,Life,Mass,36.8,,0,0.0,4.65,43.23,1093239.19,9778.01
1001635,Travel,Mass,40.5,1468396.86,2,533975.28,2.06,44.46,583132.87,302081.56
1001636,Auto,Affluent,45.4,644452.41,0,0.0,3.15,39.84,583011.79,7120.72
1001637,Home,Corporate,40.0,806161.48,1,146615.32,5.43,31.84,946895.51,92384.11
1001638,Auto,Mass,25.6,1942964.42,3,125944.91,5.54,65.05,1274582.71,79866.66
1001639,Travel,Mass,48.3,2098384.52,1,168512.55,8.63,36.82,1369523.94,99493.35
1001640,Travel,Mass,18.0,2137118.66,0,0.0,1.22,29.56,892537.75,6885.16
1001641,Health,Mass,18.0,770643.27,0,0.0,9.63,42.53,428322.69,8504.97
1001642,Life,Premium,51.6,1770967.63,0,0.0,3.49,38.91,2317988.23,12539.0
1001643,Health,Mass,48.6,534039.98,0,0.0,6.93,31.51,478033.01,6291.4
1001644,Health,Mass,41.3,546534.91,0,0.0,13.99,43.27,300237.94,7463.66
1001645,Auto,Premium,23.9,247063.17,0,0.0,5.16,39.28,165647.9,9223.62
1001646,Life,Mass,32.8,2258536.41,1,84209.87,13.36,38.48,3603132.47,55222.39
1001647,Auto,Affluent,38.6,559590.82,0,0.0,20.0,34.01,475433.04,6332.41
1001648,Life,Mass,21.3,839496.11,0,0.0,5.81,30.83,1459193.66,8546.59
1001649,Life,Affluent,32.4,545507.4,1,184737.53,18.92,41.38,683341.44,110589.98
1001650,Health,Corporate,50.5,1319140.48,2,225971.93,3.11,40.05,829683.14,137392.91
1001651,Auto,Premium,60.6,732011.52,0,0.0,7.15,41.25,385449.09,9940.57
1001652,Home,Mass,36.5,439108.03,2,49708.68,4.62,62.73,699942.25,36772.06
1001653,Auto,Premium,51.8,1147463.55,1,73669.58,6.0,40.83,1133879.65,52350.89
1001654,Home,Mass,18.0,409052.39,1,174594.37,4.74,35.58,487513.4,103420.1
1001655,Auto,Mass,50.6,567829.74,0,0.0,1.14,32.04,585689.09,7096.62
1001656,Travel,Mass,31.5,282479.43,2,197714.98,6.82,53.43,137802.87,116241.58
1001657,Health,Mass,46.0,411256.79,0,0.0,3.76,47.74,250326.86,7715.52
1001658,Home,Affluent,38.8,992856.17,0,0.0,9.98,45.99,1164357.82,9841.26
1001659,Home,Affluent,59.2,305484.78,0,0.0,12.07,33.48,297605.49,7929.74
1001660,Home,Premium,30.6,398522.76,0,0.0,3.05,39.44,540442.51,11610.28
1001661,Health,Affluent,50.2,898828.15,4,299468.82,1.95,76.27,786989.21,177765.79
1001662,Health,Affluent,38.4,667414.29,2,97869.28,3.1,54.21,513961.16,65019.62
1001663,Life,Mass,39.9,2691933.3,1,87477.38,2.6,47.84,2994036.2,61453.67
1001664,Home,Mass,39.6,2467690.23,2,51352.47,3.48,47.61,2517203.09,39298.79
1001665,Travel,Affluent,31.0,558378.7,1,110239.59,5.1,44.06,126003.15,68788.93
1001666,Life,Mass,41.8,1222704.46,1,138833.15,9.42,53.55,1961865.71,88662.1
1001667,Auto,Premium,41.2,1358994.23,0,0.0,13.02,40.56,945752.72,9424.56
1001668,Travel,Mass,45.1,647929.17,0,0.0,10.63,30.39,359921.39,5548.2
1001669,Auto,Mass,43.1,395379.84,1,127601.92,17.02,41.99,341344.23,76521.75
1001670,Life,Mass,52.4,893932.81,1,84385.64,2.19,55.69,1263398.88,57138.09
1001671,Home,Mass,54.0,818382.35,2,138742.06,5.32,56.35,916153.16,85986.88
1001672,Life,Mass,28.3,708198.41,0,0.0,3.09,36.27,763290.97,7706.93
1001673,Life,Affluent,53.3,1147876.56,2,144171.01,10.26,50.05,1524146.31,88727.25
1001674,Life,Mass,26.6,595554.84,0,0.0,6.48,43.37,1034766.51,10644.59
1001675,Life,Affluent,49.6,477610.77,2,231934.34,3.23,64.76,570681.22,139774.08
1001676,Home,Mass,50.1,955648.72,1,75878.5,9.44,55.55,1193982.58,51419.52
1001677,Auto,Mass,18.0,1112848.6,2,210132.21,10.17,56.26,1106617.81,124804.76
1001678,Home,Mass,43.2,471179.93,0,0.0,4.64,36.19,511382.14,8193.44
1001679,Auto,Premium,35.9,1499436.42,0,0.0,8.31,33.6,2084075.12,14621.09
1001680,Health,Mass,32.1,339892.75,0,0.0,5.81,35.18,238685.1,6787.5
1001681,Home,Affluent,59.6,654867.13,2,172623.55,4.56,55.57,545201.14,106005.6
1001682,Travel,Mass,33.5,780933.55,0,0.0,4.65,46.59,463072.78,6870.85
1001683,Health,Premium,31.5,634268.09,1,87082.06,3.61,50.79,498615.2,58843.44
1001684,Life,Mass,43.0,659585.43,1,68460.74,6.53,48.93,776750.2,45541.03
1001685,Auto,Affluent,50.9,2518668.65,1,76186.59,5.31,36.88,1643722.1,50591.18
1001686,Life,Affluent,40.2,563635.92,1,74456.27,7.98,32.72,1000585.23,48103.84
1001687,Travel,Corporate,57.2,3446335.29,2,140052.56,0.66,56.46,1611971.73,94739.71
1001688,Home,Mass,48.9,1144604.56,2,578869.5,8.15,59.12,1096298.14,329224.47
1001689,Health,Mass,18.0,946740.55,1,46686.97,0.26,39.1,558448.36,33692.13
1001690,Life,Mass,35.1,1169494.59,1,63431.94,8.09,56.83,1535031.21,47479.91
1001691,Auto,Premium,34.7,3618645.36,0,0.0,5.99,29.26,2793796.53,9756.76
1001692,Health,Affluent,48.2,521087.83,1,77581.06,0.96,37.85,391066.86,51124.31
1001693,Home,Premium,18.0,485978.75,0,0.0,5.87,28.51,286238.43,8751.52
1001694,Auto,Mass,75.1,594201.42,0,0.0,8.5,40.81,511016.36,7999.98
1001695,Home,Mass,48.9,916052.33,0,0.0,5.79,43.64,783850.66,7704.53
1001696,Auto,Mass,43.9,348354.5,3,459641.79,5.35,55.41,367458.65,261488.78
1001697,Auto,Corporate,57.4,911126.13,1,152957.56,4.2,37.48,1201078.95,98105.22
1001698,Auto,Affluent,72.5,2284370.3,2,75266.85,6.57,64.38,1693126.7,56518.72
1001699,Travel,Corporate,53.3,978155.67,1,25178.35,7.58,35.11,392691.79,25370.61
1001700,Health,Mass,54.3,766180.48,4,162247.49,5.02,59.66,571592.96,99594.98
1001701,Travel,Affluent,43.7,640600.82,0,0.0,5.45,27.45,297541.82,6447.92
1001702,Home,Affluent,40.2,1475240.34,0,0.0,2.89,39.49,2182127.87,14226.03
1001703,Home,Mass,35.8,571455.57,1,182742.55,9.66,44.88,718869.02,108598.31
1001704,Health,Premium,31.3,2484713.2,0,0.0,2.98,49.49,2152925.81,13992.35
1001705,Home,Corporate,33.1,2606445.32,1,63599.48,6.72,49.37,2492010.12,50284.64
1001706,Auto,Premium,24.4,1036502.87,0,0.0,5.41,44.67,984662.12,12564.49
1001707,Health,Affluent,41.0,894318.04,1,97242.14,3.05,46.74,572631.53,63571.64
1001708,Auto,Mass,20.1,1586455.65,1,72500.91,10.94,33.28,1302206.87,48138.49
1001709,Health,Mass,44.5,1643418.73,1,92111.39,1.31,46.38,864475.61,60119.23
1001710,Health,Corporate,41.5,577725.77,0,0.0,4.6,42.48,382458.63,12510.63
1001711,Auto,Mass,43.9,673703.05,2,75458.65,6.01,56.79,608072.2,51178.86
1001712,Auto,Affluent,35.2,434894.59,0,0.0,14.26,33.64,432093.58,7344.72
1001713,Life,Affluent,80.0,1127074.35,1,128863.26,8.28,56.72,1661446.19,82569.98
1001714,Home,Affluent,59.7,1298597.48,2,271182.78,1.83,48.8,1113637.33,159396.88
1001715,Auto,Corporate,25.8,428347.88,1,144510.16,1.47,34.08,373257.85,91316.15
1001716,Travel,Mass,45.0,700668.84,0,0.0,12.67,31.3,346584.68,6070.96
1001717,Auto,Mass,34.1,428977.77,1,122929.9,12.35,43.37,384078.76,75509.71
1001718,Health,Mass,28.8,548976.08,1,98592.86,8.88,33.79,289526.47,59856.62
1001719,Travel,Mass,24.6,,1,83863.41,3.41,38.13,327593.27,53306.7
1001720,Auto,Mass,47.6,601231.24,0,0.0,3.49,46.0,741875.43,8353.19
1001721,Auto,Mass,33.1,762757.75,1,88374.29,1.52,35.79,526620.69,55889.98
1001722,Auto,Premium,54.6,367738.95,1,152071.22,9.64,44.18,216992.19,94409.05
1001723,Home,Corporate,54.9,997487.26,1,372206.53,2.32,48.28,1295570.26,220305.89
1001724,Auto,Mass,59.9,878349.38,1,115802.94,6.96,50.6,999501.96,71354.7
1001725,Health,Mass,30.9,602728.7,1,112632.35,5.75,39.01,335982.82,68712.63
1001726,Auto,Corporate,48.2,811136.95,1,78728.71,4.33,51.81,538403.85,56998.77
1001727,Health,Mass,50.2,993820.84,1,86553.23,3.77,50.88,701417.11,57523.09
1001728,Travel,Mass,35.8,574912.17,1,331708.02,7.01,51.56,347418.58,190446.09
1001729,Life,Mass,32.0,399594.53,0,0.0,12.85,35.66,912988.09,6145.72
1001730,Health,Affluent,62.9,2429548.46,3,,7.63,58.95,1459007.74,238457.07
1001731,Home,Mass,45.0,635298.38,3,201420.04,5.26,53.81,877494.42,121235.63
1001732,Health,Corporate,50.3,853355.91,1,103256.65,9.59,48.91,528368.56,69854.29
1001733,Health,Mass,31.3,1569255.56,1,134648.07,14.05,39.95,1246267.38,82182.51
1001734,Home,Affluent,26.1,6000000.0,1,56412.15,3.25,37.47,4994179.29,50939.25
1001735,Auto,Mass,34.6,453922.83,1,122325.76,6.42,40.17,302657.77,73479.43
1001736,Life,Mass,40.4,1152627.88,0,0.0,2.82,33.3,1659372.54,8394.32
1001737,Home,Affluent,28.2,609867.06,0,0.0,13.18,36.79,627512.81,8081.57
1001738,Auto,Affluent,41.9,669184.69,1,151234.03,7.84,35.02,524696.34,91367.79
1001739,Home,Affluent,20.0,605635.4,0,0.0,5.77,35.73,524230.87,9481.41
1001740,Home,Affluent,27.4,484580.97,0,0.0,4.29,39.97,495347.11,8199.07
1001741,Life,Premium,50.7,879791.12,4,1166808.34,7.74,62.29,1465186.28,656715.79
1001742,Health,Premium,49.8,399981.5,1,109597.95,20.0,60.12,319529.08,72396.43
1001743,Life,Affluent,36.9,1514951.83,0,0.0,3.9,37.44,2377889.36,7779.19
1001744,Auto,Mass,28.8,927642.46,0,0.0,0.76,24.6,853028.78,6208.95
1001745,Home,Mass,28.6,1135392.86,1,58852.02,6.71,40.03,1421020.4,39494.46
1001746,Home,Mass,37.1,696446.53,0,0.0,4.88,37.81,709083.59,7222.04
1001747,Auto,Affluent,50.4,735413.26,2,349037.12,3.33,56.43,520040.12,200626.78
1001748,Auto,Mass,54.1,1054218.39,1,25946.34,9.53,45.79,790700.18,23438.45
1001749,Life,Mass,35.5,474455.07,1,79053.29,7.72,36.44,738949.91,51294.34
1001750,Auto,Premium,27.0,739149.37,1,65789.02,3.68,33.98,756752.93,45639.48
1001751,Health,Premium,45.5,560936.29,2,101169.82,15.11,47.63,510317.73,66886.38
1001752,Auto,Premium,31.3,551466.95,2,123269.59,16.31,45.18,582702.32,77308.34
1001753,Auto,Mass,35.3,282021.62,2,378465.48,3.17,42.01,122213.69,214855.46
1001754,Auto,Affluent,59.2,1879994.98,0,0.0,4.9,37.1,1225590.56,11207.49
1001755,Travel,Mass,52.8,616956.46,0,0.0,15.03,45.42,493992.84,8156.01
1001756,Life,Mass,44.1,1706588.44,3,482235.2,3.18,69.93,2808070.34,278068.55
1001757,Travel,Mass,25.5,1620079.56,0,0.0,6.06,40.09,934765.72,8753.13
1001758,Home,Mass,44.7,443676.16,0,0.0,7.21,48.19,377487.7,8511.65
1001759,Auto,Mass,55.8,494609.51,3,137431.24,8.4,67.8,422671.55,84537.05
1001760,Health,Premium,37.1,3680012.36,2,93167.83,16.61,56.2,2446131.62,63820.98
1001761,Home,Mass,59.6,2357610.84,1,54521.26,12.34,46.44,1990447.69,42826.88
1001762,Life,Affluent,58.8,884532.79,0,0.0,5.07,43.12,1237640.21,9163.5
1001763,Auto,Affluent,63.6,1036857.7,0,0.0,7.03,40.25,699056.81,10827.88
1001764,Home,Mass,46.0,636146.73,1,223303.27,7.67,44.28,535813.05,130589.07
1001765,Auto,Affluent,49.6,1141603.07,0,0.0,2.71,40.6,900962.4,10757.92
1001766,Home,Mass,60.4,606645.57,0,0.0,2.27,47.48,530676.3,8667.09
1001767,Health,Affluent,47.8,294300.16,3,276560.57,4.4,62.18,289259.49,163746.84
1001768,Home,Mass,35.5,435083.98,0,0.0,6.91,35.87,605552.81,8388.76
1001769,Home,Mass,36.2,910501.71,0,0.0,5.17,37.55,998593.49,9523.23
1001770,Home,Mass,45.1,483140.64,0,0.0,0.51,42.16,317281.37,7772.31
1001771,Home,Affluent,25.2,867306.26,1,85681.95,2.93,45.92,828751.82,56766.48
1001772,Life,Premium,40.1,498364.23,2,70283.02,19.45,40.4,964282.72,49819.34
1001773,Life,Mass,56.3,585285.7,0,0.0,19.35,34.03,871386.16,6005.12
1001774,Travel,Affluent,18.0,1438902.12,1,51093.37,8.24,47.41,917747.45,38136.32
1001775,Life,Affluent,61.9,1031231.57,0,0.0,14.65,42.4,1809663.32,9502.69
1001776,Home,Corporate,56.6,,1,330694.04,12.89,45.18,634346.92,195973.72
1001777,Health,Premium,36.0,1459464.62,0,0.0,11.9,35.28,1116238.86,9918.99
1001778,Home,Affluent,49.1,1172307.71,2,190394.98,6.23,51.15,1342847.26,113769.83
1001779,Auto,Affluent,42.0,1994212.62,0,0.0,2.74,42.35,1880431.34,12825.03
1001780,Life,Premium,58.0,698875.19,1,75269.06,9.22,40.7,1413830.23,54064.9
1001781,Auto,Mass,54.8,710589.94,1,119540.68,6.48,47.92,657558.56,73847.17
1001782,Life,Mass,23.8,440004.37,0,0.0,2.29,36.16,672053.95,9293.25
1001783,Home,Mass,49.6,710845.69,2,196254.97,6.92,55.89,942566.77,118695.79
1001784,Health,Premium,39.3,1529992.64,0,0.0,5.53,39.41,1045636.15,10507.88
1001785,Health,Premium,43.1,1839755.24,0,0.0,3.5,42.29,1060751.1,11380.64
1001786,Life,Mass,32.5,1526240.2,0,0.0,4.67,32.35,2368096.13,7376.67
1001787,Health,Affluent,64.7,335489.02,3,174952.24,14.44,56.35,271122.66,105637.85
1001788,Health,Mass,55.5,1632919.23,2,68717.19,3.58,71.61,939239.02,50080.47
1001789,Auto,Mass,32.4,327408.79,0,0.0,4.94,34.22,409918.2,6592.72
1001790,Health,Corporate,24.7,1474920.39,1,66646.48,5.1,39.83,1209853.13,51139.18
1001791,Auto,Mass,37.0,735178.46,3,318752.43,3.51,61.58,567347.92,185966.74
1001792,Health,Mass,47.6,1324497.06,1,85988.73,0.95,57.36,1129488.2,58515.19
1001793,Health,Affluent,45.1,432485.23,1,73620.76,8.97,41.82,338401.26,49755.2
1001794,Health,Affluent,58.3,1713917.49,2,275318.86,7.23,48.03,977184.68,159905.85
1001795,Auto,Mass,52.3,402083.05,2,157090.98,2.41,45.0,375359.39,94033.48
1001796,Auto,Affluent,54.6,623123.39,1,84943.37,7.23,58.86,504167.87,57745.91
1001797,Health,Affluent,46.2,519799.27,2,368435.15,14.99,45.11,492095.68,210759.03
1001798,Auto,Mass,23.9,342934.03,0,0.0,9.89,34.27,226608.95,6029.21
1001799,Auto,Mass,39.5,948028.84,1,69619.5,6.93,37.54,477307.05,45543.61
1001800,Auto,Affluent,55.8,,0,0.0,5.1,31.33,1806566.91,10161.88
1001801,Travel,Mass,41.3,3901797.55,1,78843.2,5.25,42.75,2379782.58,54211.88
1001802,Health,Corporate,48.5,949400.23,0,0.0,15.27,33.31,574255.47,11837.39
1001803,Home,Premium,37.9,1663317.64,1,120884.17,2.85,39.19,1326654.76,78924.96
1001804,Auto,Corporate,28.6,1022541.85,0,0.0,3.0,49.54,939894.63,12132.27
1001805,Home,Mass,40.4,1184150.03,0,0.0,1.63,41.06,877632.64,9097.58
1001806,Life,Corporate,46.0,745617.7,2,123878.72,8.17,58.84,1175968.28,84317.73
1001807,Health,Mass,33.5,1001933.66,0,0.0,17.39,42.34,641083.77,5988.16
1001808,Auto,Mass,38.9,1209555.3,0,0.0,12.56,37.06,1104535.76,8525.15
1001809,Auto,Mass,29.8,654742.42,0,0.0,4.19,32.68,415020.51,6726.17
1001810,Auto,Mass,56.6,862446.31,2,271632.09,6.32,56.38,873253.28,157322.27
1001811,Health,Affluent,38.2,871536.89,0,0.0,4.09,38.78,490191.77,8332.65
